"hugo_symbol","log2FoldChange"
"SLC27A2",1.67347423629494
"SLC27A3",-3.78668215846734
"SLC27A4",-0.356392089945027
"SLC27A5",-2.07419183244769
"SLC27A6",1.05522630703006
"SLC28A2",1.13111516984947
"SLC28A2-AS1",-0.90049482914604
"SLC28A3",1.24785300508362
"SLC29A1",-0.686166363928792
"SLC29A2",0.100358330287549
"SLC29A3",-1.37613534185998
"SLC29A4",-0.706261691178843
"SLC2A1",2.04245523044944
"SLC2A1-DT",0.0188896911100147
"SLC2A10",-1.00463263039691
"SLC2A11",-0.903278993369946
"SLC2A13",0.888641814591446
"SLC2A14",1.46557944978174
"SLC2A3",-0.472748751089131
"SLC2A4",-0.788578842745848
"SLC2A4RG",-0.375484118467313
"SLC2A5",3.66586637344929
"SLC2A6",1.96043852314225
"SLC2A8",-2.07307138459691
"SLC2A9",-2.39025361425392
"SLC2A9-AS1",0.266862324937121
"SLC30A1",0.25118865057834
"SLC30A10",1.9558286192515
"SLC30A2",-0.00599044462176179
"SLC30A3",0.20229829652093
"SLC30A4",-0.392179785258224
"SLC30A4-AS1",4.45236599087212
"SLC30A5",0.212173450059785
"SLC30A6",0.477655566248374
"SLC30A6-DT",0.141902934739798
"SLC30A7",1.05271965144206
"SLC30A8",2.22222706813504
"SLC30A9",0.212226151386854
"SLC31A1",-0.602250122652983
"SLC31A2",1.56197080426024
"SLC33A1",0.0508556847632121
"SLC34A2",0.813281821156416
"SLC35A1",-0.93034423671736
"SLC35A2",-0.062940088809238
"SLC35A3",0.337465500010988
"SLC35A4",-0.298717289691126
"SLC35A5",0.439858563668072
"SLC35B1",-0.505946752190214
"SLC35B2",0.0596949852333891
"SLC35B3",0.0598010502001704
"SLC35B4",-0.0307172641155463
"SLC35C1",-0.764191936475077
"SLC35C2",-0.424834395729693
"SLC35D1",0.944738041647408
"SLC35D2",-0.5705965950684
"SLC35E1",-0.0695046377174085
"SLC35E2B",0.522685794731023
"SLC35E3",-0.124538981544454
"SLC35E4",-0.767182376799116
"SLC35F2",2.57168056375
"SLC35F3",-3.19651183993642
"SLC35F5",0.534084959216061
"SLC35F6",-0.978062446401519
"SLC35G1",1.85528875132396
"SLC35G2",0.339129148815081
"SLC36A1",0.176629872064143
"SLC36A2",0.1400076251549
"SLC36A3",0.312216707938319
"SLC36A4",1.79733503063745
"SLC37A1",1.0682079106628
"SLC37A2",-2.36426217992428
"SLC37A3",0.609589394411945
"SLC37A4",-0.149052687560374
"SLC38A1",3.12793286117958
"SLC38A10",-0.555276315581132
"SLC38A2",1.22333474376027
"SLC38A4-AS1",-0.995100065082055
"SLC38A5",3.30889239694289
"SLC38A6",-2.78754476169693
"SLC38A7",-0.962099631403061
"SLC38A9",-0.197886626163314
"SLC39A1",0.628686049686922
"SLC39A10",-0.903157240478205
"SLC39A11",-1.4803765658574
"SLC39A12",-0.500809160382522
"SLC39A13",0.739497149640481
"SLC39A13-AS1",-1.19798063103085
"SLC39A14",0.373487889600429
"SLC39A3",-1.66518834413352
"SLC39A4",-1.02807410050241
"SLC39A5",-0.523524534275403
"SLC39A6",-0.117630075264454
"SLC39A7",-0.208125101987888
"SLC39A8",0.974431063620014
"SLC39A9",0.163403988326504
"SLC3A1",1.21821997041082
"SLC3A2",0.343581501085948
"SLC40A1",-1.56267944527683
"SLC41A1",0.872326811602351
"SLC41A2",2.36782857179241
"SLC41A3",-1.06671517456938
"SLC43A1",-1.20566376243521
"SLC43A2",0.923776754929115
"SLC43A3",0.780233741558122
"SLC44A1",0.999995334686723
"SLC44A2",1.07016769206519
"SLC45A1",-3.06195628910534
"SLC45A3",-0.0583643330556108
"SLC45A4",-1.87573377694194
"SLC46A1",-0.917304447836703
"SLC46A2",-5.40881980882597
"SLC46A2-AS1",-2.41193866059415
"SLC46A3",-3.16493977684465
"SLC47A1",-2.86529642966755
"SLC48A1",-0.00336088178824071
"SLC49A3",-2.53348049250765
"SLC49A4",-0.696187760476715
"SLC4A1",0.362429944231563
"SLC4A10",2.04176897559739
"SLC4A11",-0.897479339953768
"SLC4A1AP",-0.00595572835660749
"SLC4A2",-0.427877490657692
"SLC4A3",-6.64966233351973
"SLC4A4",2.14818930247039
"SLC4A5",1.59264611517989
"SLC4A7",1.23331793607401
"SLC4A8",-0.211288154303759
"SLC50A1",-1.09938747836096
"SLC51A",-0.0970830432568686
"SLC52A1",0.350107343194872
"SLC52A2",-0.168155130792685
"SLC52A3",1.74088823961946
"SLC5A10",-1.51956874996279
"SLC5A2",-7.50840299886692
"SLC5A3",2.9289815851233
"SLC5A5",-0.85394545875838
"SLC5A6",2.95063127194279
"SLC66A1",-1.10763900421008
"SLC66A2",-1.27299906229819
"SLC66A3",-0.0591506159474857
"SLC67A1",-1.79163889682586
"SLC67A1-AS",-1.96957801562187
"SLC6A11",-3.19472846582992
"SLC6A12",4.72778176744884
"SLC6A13",1.97008270716917
"SLC6A17",-0.967994697941648
"SLC6A20",0.647921094057878
"SLC6A4",-1.27421339464203
"SLC6A6",1.39326969450199
"SLC6A8",-0.317032778370442
"SLC6A9",2.44007294284324
"SLC7A1",1.36385052014435
"SLC7A11",2.55958503100096
"SLC7A11-AS1",4.25873226402798
"SLC7A14",3.13572859403895
"SLC7A14-AS1",-0.737978290853566
"SLC7A2",6.64892564287766
"SLC7A5",1.38796085070561
"SLC7A6",-0.722160951019351
"SLC7A6OS",-0.34429717727127
"SLC7A7",-0.439602366639281
"SLC7A8",-2.93858578703888
"SLC7A9",0.882568465221736
"SLC8A1",-1.25295764281703
"SLC8B1",-1.09995853113325
"SLC9A1",-1.17529983462655
"SLC9A2",-0.921125325180083
"SLC9A3",0.369736701066241
"SLC9A3-AS1",-1.06212633633658
"SLC9A3-OT1",-0.57079718874779
"SLC9A3R1-AS1",-2.99543485103271
"SLC9A5",-3.34474029451495
"SLC9A6",-0.860653625822449
"SLC9A7",0.747257649099228
"SLC9A7P1",-0.072503662978786
"SLC9A8",0.992890008938331
"SLC9A9",1.60334887181222
"SLC9B1",0.27770794715704
"SLC9B2",4.62113573554901
"SLCO2A1",3.00822315089497
"SLCO2B1",-2.73662396647299
"SLCO3A1",0.550654973707983
"SLCO4A1",2.43946763612379
"SLCO4A1-AS2",-0.0140590339914887
"SLCO4C1",2.22287391553433
"SLCO5A1",5.23197992559774
"SLCO5A1-AS1",2.8951342646985
"SLF1",-1.76470958153398
"SLF2",-0.892131283825765
"SLFN11",-2.27989149107184
"SLFN12",-0.867072896356812
"SLFN12L",0.217804690468868
"SLFN13",-0.334598388387247
"SLFN14",0.396372970454019
"SLFN5",2.57465021906363
"SLFNL1",-0.697400680377702
"SLFNL1-AS1",-0.562991357160842
"SLIRP",-0.642751774642432
"SLIRP-OT1",-0.887660053460062
"SLIT1",-1.51498380207478
"SLIT3-AS2",0.475228475797817
"SLITRK4",1.64489918610856
"SLK",1.69985860099458
"SLMAP",0.776151049690437
"SLTM",-0.0514035866423095
"SLU7",-0.0834780199620175
"SLX1A",-1.18188077074897
"SLX1A-SULT1A3",-0.979675353647219
"SLX1B",-0.735967009059757
"SLX1B-SULT1A4",-0.231335534900196
"SLX4",-1.15244220552194
"SLX4IP",-0.805498766586616
"SLX9",-1.05370412602955
"SMAD1",-0.835708007184157
"SMAD2",0.957174120435772
"SMAD3",-1.39635701136363
"SMAD4",0.83901415018619
"SMAD5",-0.657435804269967
"SMAD6",2.13641709113486
"SMAD7",1.45251974522315
"SMAD9",-2.8232965967101
"SMAGP",0.067326497017777
"SMANTIS",0.233911572368218
"SMAP1",-0.000103201448351992
"SMAP2",2.03388960151099
"SMARCA1",0.314300621627085
"SMARCA2",-1.41115822860002
"SMARCA4",-0.596542397133604
"SMARCA5",1.00420989167222
"SMARCA5-AS1",1.07361830927227
"SMARCAD1",0.323685223545589
"SMARCAL1",-0.201986585997199
"SMARCB1",-0.394862308108176
"SMARCC1",0.440909006449245
"SMARCC2",-0.00920015774120217
"SMARCD1",0.458445765773721
"SMARCD2",-0.861368942262684
"SMARCD3",-1.48263098170517
"SMARCE1",0.755710890813512
"SMARCE1P6",1.49522629150893
"SMASR",-6.43164729372204
"SMC1A",0.164331146001129
"SMC1B",0.3664496900931
"SMC2",-0.190545822968287
"SMC2-DT",0.210980432339314
"SMC3",0.428999135713618
"SMC3P1",-0.894477781355637
"SMC4",0.468348784258135
"SMC5",1.24170619612647
"SMC6",0.514420489889828
"SMCHD1",1.78122310958502
"SMCO2",2.63589105766146
"SMCO4",0.205189536212437
"SMCR8",0.924036230045796
"SMDT1",-1.29011917706037
"SMG1",1.72099938351008
"SMG1-DT",1.0662168014921
"SMG1P2",0.468836861657805
"SMG1P5",1.48458463509639
"SMG1P6",0.806696526433776
"SMG1P7",-0.826622076368952
"SMG5",0.532762446321649
"SMG6",-0.308963544189053
"SMG7",-0.062954054823609
"SMG7-AS1",-0.900011209104709
"SMG8",0.348461782242072
"SMG9",-0.31295589315101
"SMIM1",-1.99242256705778
"SMIM10",-0.337787182101657
"SMIM10L1",0.297691391692367
"SMIM10L3",1.40332183912899
"SMIM11",-1.30623631404014
"SMIM12",0.162896509219349
"SMIM13",1.11619495080093
"SMIM14",-1.05175503909762
"SMIM14-DT",0.878126586422751
"SMIM15",-0.627477934014985
"SMIM15-AS1",-0.42432569443794
"SMIM18",-0.813280296095711
"SMIM19",-0.828508068614646
"SMIM2-AS1",-0.0731908725654922
"SMIM20",0.49131790899833
"SMIM22",-1.07119350758935
"SMIM24",-0.479131888610391
"SMIM26",-1.15899990736364
"SMIM27",-0.536328316479449
"SMIM29",-0.963733291745759
"SMIM29-AS1",-1.99561732678023
"SMIM3",2.47021412924762
"SMIM30",-0.0435026032328683
"SMIM31",-0.422016428491685
"SMIM34",1.24579762536687
"SMIM35",0.0390527919177958
"SMIM5",0.10691020362207
"SMIM7",-0.439772691474561
"SMIM8",-0.841212067997985
"SMKR1",0.19078117923951
"SMN1",-0.904555606107366
"SMNDC1",1.39065394948036
"SMO",0.958354151412522
"SMOC1",0.716487626380243
"SMOX",1.73731044066275
"SMPD1",-0.862483990132668
"SMPD2",-1.03390114715218
"SMPD3",-0.845866863177669
"SMPD4",0.00775741828453531
"SMPD4BP",0.614048504750962
"SMPD5",3.53780606904789
"SMPDL3A",0.508149083858512
"SMS",1.39023174709389
"SMTN",-2.00517694610991
"SMTNL1",1.74438816777315
"SMTNL2",1.79808423283043
"SMU1",-0.0165691874398882
"SMUG1",-0.862429616126032
"SMURF1",0.8439472234783
"SMURF2",1.47263080901914
"SMYD2",-1.36657954045701
"SMYD3",-1.90118684942656
"SMYD4",0.691203619103431
"SMYD5",0.10499399185458
"SNAI1",3.98669738041848
"SNAI3",-2.70235005548489
"SNAI3-AS1",0.361204570956672
"SNAP23",0.228037266644828
"SNAP25",4.26229852090139
"SNAP25-AS1",-0.173252235672186
"SNAP29",-0.537875653196749
"SNAP47",-0.999570848265507
"SNAP91",3.7493412421803
"SNAPC1",0.778937156544783
"SNAPC2",-0.83834325221022
"SNAPC3",0.548405026130608
"SNAPC4",-0.215425576123352
"SNAPC5",-0.600785750383991
"SNAPIN",-0.383290973279448
"SNCA",-0.0442579796953474
"SND1",-0.472259529470913
"SNED1",-2.98181994066828
"SNF8",-0.83793327499047
"SNF8P1",0.0208566825771683
"SNHG1",0.00706137207950256
"SNHG10",-0.416301698162258
"SNHG11",-0.544778648289046
"SNHG12",0.0602638655915134
"SNHG14",-0.734968164472449
"SNHG15",2.71098852764644
"SNHG16",-0.49078874937068
"SNHG17",-0.858236958074135
"SNHG19",-0.944986701583355
"SNHG20",-0.509592430348977
"SNHG21",-0.917454307850554
"SNHG22",-0.358053682597752
"SNHG25",-0.669989812738158
"SNHG26",0.520874569340225
"SNHG28",0.061120233947337
"SNHG29",-0.967053968987086
"SNHG3",1.40177813974521
"SNHG30",-0.656753153471827
"SNHG31",0.456420217339018
"SNHG32",-0.290626301925119
"SNHG33",-1.1904996556935
"SNHG4",0.300559571853211
"SNHG5",-0.343844534323349
"SNHG6",-0.14266114849836
"SNHG7",-0.428566467309789
"SNHG8",-2.00588453486214
"SNHG9",3.8879505649664
"SNIP1",0.828517682710422
"SNN",3.15415025540776
"SNORA31",-0.553668930324634
"SNORA33",0.265129079442953
"SNORA3B",0.261268771989586
"SNORA59B",0.0374080311089739
"SNORA5A",1.1407366456746
"SNORA5C",0.727595420283684
"SNORA73B",0.215259176496636
"SNORC",-2.07562812259171
"SNORD14A",-0.755337422963292
"SNORD3A",0.745903790299515
"SNORD89",-0.929026328955128
"SNPH",2.31825512562195
"SNRK",0.549613323588311
"SNRK-AS1",-0.269070291565067
"SNRNP200",-1.06887296187491
"SNRNP25",-1.30795373499649
"SNRNP27",0.471995000030937
"SNRNP35",-0.0573866609139952
"SNRNP40",-0.453706589737322
"SNRNP48",0.622275745642209
"SNRNP70",-0.154506038486943
"SNRPA",-0.259841297476626
"SNRPA1",-0.17633906229938
"SNRPA1-DT",0.172632017771842
"SNRPB",-0.349125158050505
"SNRPB2",-0.360910226814464
"SNRPC",-0.357096042153021
"SNRPD1",-0.538979365766123
"SNRPD2",-0.496285163680807
"SNRPD3",-0.250633450692805
"SNRPE",-0.497298045656754
"SNRPF",-0.899685893183799
"SNRPG",-0.107740701010586
"SNRPGP2",-0.51678693997726
"SNRPGP4",4.28687020567911
"SNRPN",-1.48398042833251
"SNTA1",-1.72615563217007
"SNTB1",0.422210045510498
"SNTB2",-0.37214987944485
"SNTG2",0.51815635084157
"SNTN",0.136556468390227
"SNU13",-0.969495715823215
"SNUPN",-0.417768743293721
"SNURF",-1.19370654242316
"SNW1",0.102117529259404
"SNX1",-0.202523122710082
"SNX10",1.10174316562003
"SNX10-AS1",2.64662573881588
"SNX11",2.05512074512258
"SNX12",-0.170362211101071
"SNX13",-0.55748435687089
"SNX14",0.38917255742113
"SNX15",0.577687252633733
"SNX16",0.386292240870072
"SNX17",-0.550228830954564
"SNX18",-1.81702750136485
"SNX18P26",3.29743264204127
"SNX18P8",-1.07175547999117
"SNX19",0.891197164092454
"SNX19P2",1.12232200997357
"SNX19P3",1.04452170040296
"SNX2",-0.0701155007797569
"SNX20",-0.26592194620863
"SNX21",-1.548315958354
"SNX22",0.319126918179884
"SNX24",-0.661629833132395
"SNX25",0.247227382846687
"SNX27",0.112019766215043
"SNX29",-1.30992342472868
"SNX3",-0.532065300494632
"SNX30",-2.25043119034638
"SNX32",-0.107650269443269
"SNX33",-0.346238511071509
"SNX4",0.462553840670513
"SNX5",-0.849866529910255
"SNX6",0.84618971922314
"SNX7",3.13070801948493
"SNX8",-1.51111342619954
"SNX9",1.00659325255846
"SOAT1",0.529486065138734
"SOBP",-1.9923868997335
"SOCAR",0.384107526585448
"SOCS1",-0.131815519394769
"SOCS2",4.76744694888898
"SOCS2-AS1",2.94748255673104
"SOCS3",4.20958769152535
"SOCS3-DT",1.66192896881711
"SOCS4",0.561223073764348
"SOCS5",0.236117314335134
"SOCS6",0.474538681061571
"SOCS7",-0.300702098075405
"SOD1",-0.0216585355398172
"SOD1-DT",-0.0911558105837798
"SOD2",4.59937676721528
"SOD2-OT1",1.30130055892605
"SON",0.33247000004045
"SORBS1",3.51315829368744
"SORBS2",0.457416306265852
"SORBS3",-0.674356946779796
"SORD",-2.43972807494676
"SORD2P",-0.861107860483044
"SORL1",-0.10547776115821
"SORL1-AS1",1.1525507510056
"SORT1",-0.494213053025151
"SOS1",0.771584080480127
"SOS2",0.0506089991735921
"SOWAHA",2.20822264528705
"SOWAHC",0.808985241486129
"SOWAHD",-4.39659363497763
"SOX12",-2.47646320028747
"SOX13",0.729239143886695
"SOX15",0.243300130294125
"SOX2-OT",0.739381653063788
"SOX30",3.31167284217143
"SOX4",1.19214784661071
"SOX5",4.59850950715992
"SOX6",1.46349448325784
"SOX7",-0.895741345967754
"SOX8",-1.99888343837033
"SOX9-AS1",-0.00767739073191561
"SP1",0.894181748307346
"SP100",0.527891642403349
"SP110",0.816498634750747
"SP140",1.29182588756509
"SP140L",-0.597692709774972
"SP2",0.344040661126383
"SP2-AS1",-0.172064521056554
"SP3",0.369353179216847
"SP4",0.813205800670923
"SPA17",-3.46230573487611
"SPAAR",4.85387196636152
"SPACA6",0.13819725224096
"SPACA6-AS1",0.422403221410898
"SPACA9",-1.06479943099486
"SPACDR",-0.22740959019269
"SPAG1",2.37017761382204
"SPAG16",1.03285416855374
"SPAG16-DT",1.94828953889237
"SPAG4",0.834207272991335
"SPAG5",-3.50919555221172
"SPAG5-AS1",-0.251777795651563
"SPAG7",0.506998481228272
"SPAG8",-1.60435301224309
"SPAG9",1.73682610747216
"SPANXA2-OT1",0.318354495764965
"SPARC",-0.0661827590697775
"SPART",1.04645343583248
"SPART-AS1",-0.79696724299487
"SPAST",0.175039238683504
"SPATA1",0.74981685234488
"SPATA13",0.237052640184301
"SPATA18",-2.37407190358858
"SPATA2",0.408876586213987
"SPATA20",-1.6522440910967
"SPATA21",-0.227820062699355
"SPATA24",1.28366504842427
"SPATA2L",-1.38768399003271
"SPATA31H1",0.963975776933659
"SPATA32",1.25434311247993
"SPATA33",-0.535192860111365
"SPATA41",0.291672224519717
"SPATA6",-0.423368422026921
"SPATA6L",-0.351489540360313
"SPATA7",-1.7602232061538
"SPATA9",-1.24982472037852
"SPATC1",4.48065315327593
"SPATC1L",-2.05995636318462
"SPATS1",1.39493129518222
"SPATS2",0.0968168019156089
"SPATS2L",-0.163549271044807
"SPC24",0.00911979245043149
"SPC25",0.408751920073227
"SPCS1",-0.142123824762059
"SPCS2",0.149618930101146
"SPCS3",-0.408183098794798
"SPDL1",0.646731603355544
"SPDYA",-0.303872573329659
"SPDYE1",-0.194649155061443
"SPDYE10",-0.821717428799334
"SPDYE16",0.228464842356691
"SPDYE18",-0.669994666300387
"SPDYE2",-0.516177067076806
"SPDYE2B",-0.716673878261476
"SPDYE3",0.637375275098782
"SPDYE5",-0.0553519237761005
"SPDYE6",-0.100492485296747
"SPECC1",0.403189881269397
"SPECC1-DT",0.422144169550869
"SPECC1L",1.11411281704685
"SPECC1L-ADORA2A",0.335490455723494
"SPEF1",-7.09667918102827
"SPEF2",3.49354914917526
"SPEN",0.607533197409926
"SPEN-AS1",0.462207537123963
"SPESP1",-0.612751686666674
"SPG11",1.49655667190971
"SPG21",-1.79888412425113
"SPG7",0.421253219652269
"SPHK1",2.18579752274302
"SPHK2",-0.261482641828265
"SPI1",-1.18959566866245
"SPIB",0.502383498615275
"SPICE1",-0.950453084232433
"SPICE1-CFAP44",-1.04333771239332
"SPIDR",-0.830530081584614
"SPIN1",0.0968112598118662
"SPIN2A",-1.19775985048138
"SPIN2B",-1.69166581106837
"SPIN3",-1.3812205616042
"SPIN4",-0.759228740172434
"SPINDOC",1.48569657444658
"SPINK2",-0.170820864595336
"SPINT1",-0.374796696296358
"SPINT1-AS1",-1.21354440688149
"SPINT2",0.30477007102104
"SPIRE1",0.666420041987603
"SPIRE2",-1.0825166814584
"SPMIP1",-0.764293857564567
"SPMIP4",-0.0322526414648491
"SPMIP5",0.180034426661795
"SPMIP6",-5.09125513362401
"SPMIP8",0.227756949117186
"SPN",-2.77727589265597
"SPNS1",-0.476660236322565
"SPNS2",-0.232445383059164
"SPNS2-AS1",2.858731789316
"SPNS3",-1.50148139109901
"SPOCD1",-0.950310731700879
"SPOCK1",0.723311205470958
"SPOCK2",0.791971392787803
"SPON2",2.70445723797392
"SPON2-AS1",2.38502539096888
"SPOP",-0.853362862696077
"SPOPL",0.053220380739704
"SPOPL-DT",-1.21106208621399
"SPOUT1",-0.342615985503443
"SPP1",2.14351363989817
"SPP2",0.67148170106162
"SPPL2A",1.26791164748683
"SPPL2B",-0.711006956970492
"SPPL3",0.405004878890396
"SPR",-2.11349380156984
"SPRED1",-0.88115665623171
"SPRED2",4.24817322071986
"SPRED3",0.981368679847158
"SPRING1",0.0675556443768144
"SPRN",-0.742339049613631
"SPRTN",0.320739448434845
"SPRY1",1.56181582701927
"SPRY2",-0.569118810370353
"SPRY3",0.772518187113284
"SPRY4",1.03143148155799
"SPRY4-AS1",0.20599696270517
"SPRYD3",-0.0122335384632253
"SPRYD4",-0.0867033331558993
"SPRYD7",-0.371395406540043
"SPSB1",1.42263735560642
"SPSB2",-0.463387893618468
"SPSB3",-0.163642820062157
"SPTA1",1.31990002296588
"SPTAN1",-1.27339161674137
"SPTB",0.309875164265099
"SPTBN1",0.739079341509454
"SPTBN2",-0.504175484063533
"SPTBN4",0.292498141280851
"SPTBN5",0.708322547068708
"SPTLC1",0.12185411049572
"SPTLC2",-0.278155656220408
"SPTLC3",1.72745718923633
"SPTSSA",-0.26061680868717
"SPTY2D1",0.472118771934801
"SQLE",1.98941248089006
"SQOR",0.096146373207678
"SQSTM1",2.53201555634116
"SRA1",-0.353605605330624
"SRARP",0.4232934236678
"SRBD1",-0.530156482968226
"SRC",1.10450961822094
"SRCAP",1.36612244263182
"SRCIN1",1.04844816103518
"SRD5A1",0.866395027991851
"SRD5A3",0.375879478964666
"SRD5A3-AS1",0.546046747320283
"SREBF1",0.150225673933651
"SREBF2",1.15832635912706
"SREBF2-AS1",0.75483713260232
"SREK1",0.178556378151503
"SREK1IP1",-0.796028248108416
"SRF",0.336186045720114
"SRFBP1",-0.252121267642014
"SRGAP1",-0.67726009731048
"SRGAP2",0.901224006810421
"SRGAP2B",2.0901257565747
"SRGAP2C",1.56088779908842
"SRGAP2D",0.55370947434716
"SRGAP3",2.54093419491602
"SRGN",2.7466603861325
"SRI",-0.478795119649583
"SRI-AS1",-0.285354462395486
"SRL",-0.111082852628623
"SRM",-1.65712022283719
"SRP14",0.0795732556543027
"SRP14-DT",0.366662084977979
"SRP14P2",0.152661820501857
"SRP19",0.130796514008124
"SRP54",0.82747138067922
"SRP68",-0.0357870936037649
"SRP72",-0.315806759965343
"SRP9",0.0483312575777494
"SRPK1",0.809586503284725
"SRPK2",0.354174737422544
"SRPRA",0.382527923100229
"SRPRB",-1.62307712546436
"SRPX2",0.18384821708584
"SRR",0.0532395095005552
"SRRD",-0.502368577669518
"SRRM1",0.517335763380164
"SRRM2",-0.223657932470178
"SRRM2-AS1",-1.07476666870525
"SRRM3",-3.85920772134955
"SRRM5",-0.408291643252681
"SRRT",-0.458769545240377
"SRSF1",-0.110156957066082
"SRSF10",0.532118906179797
"SRSF11",0.863021539888137
"SRSF12",5.31420899857447
"SRSF2",0.668459933251296
"SRSF3",0.363550865558479
"SRSF4",0.147754108174248
"SRSF5",0.337163304934528
"SRSF6",0.204851033990965
"SRSF7",-0.451749143571561
"SRSF8",-0.448887736279428
"SRSF9",-1.0752207788524
"SRSF9P1",-0.452125238256735
"SRXN1",-0.16789314266268
"SS18",0.701194833380058
"SS18L1",0.7656063270524
"SS18L2",-0.423845432405305
"SSB",-0.285726561772183
"SSBP1",-0.449868331120501
"SSBP2",1.36080433652153
"SSBP3",-0.45597733547388
"SSBP3-AS1",-0.303310038141267
"SSBP4",-2.66984400258395
"SSC4D",-2.63979982980381
"SSH1",2.04923098566797
"SSH2",0.359144434119319
"SSH3",-1.93698524277088
"SSNA1",-0.128263013593531
"SSPN",4.21830944853234
"SSR1",-0.471130183686833
"SSR2",-0.468720147846771
"SSR3",-0.177358160128133
"SSR4",-0.678561173551098
"SSR4P1",-0.452573057851073
"SSRP1",-1.20547935235914
"SSTR2",2.26785628392351
"SSU72",-0.605547330999894
"SSU72-AS1",-0.303959736589957
"SSX2IP",-0.848819129361846
"ST13",0.0115844017892824
"ST14",-2.71993534563768
"ST18",0.26503069609618
"ST20",3.43042023742485
"ST20-AS1",2.87291964961679
"ST20-MTHFS",3.11623860572147
"ST3GAL1",2.97681812306867
"ST3GAL1-DT",0.823857937898841
"ST3GAL1P1",2.78735159650905
"ST3GAL2",0.820921248987567
"ST3GAL3",0.759772297366931
"ST3GAL4",-0.601100683687575
"ST3GAL5",0.888457678565123
"ST3GAL5-AS1",0.349283695358294
"ST3GAL6",3.12934664702308
"ST3GAL6-AS1",1.36933088368572
"ST6GAL1",-2.18259904180625
"ST6GAL2",1.67787944986845
"ST6GALNAC2",-1.03237422142857
"ST6GALNAC4",-1.68290487063226
"ST6GALNAC6",-0.222107400265307
"ST7",-0.0114658180513222
"ST7-AS1",1.72598830930013
"ST7L",-0.901540817131461
"ST8SIA1",3.30595410865414
"ST8SIA4",2.01913267736622
"ST8SIA5",0.801884719227176
"ST8SIA5-DT",1.39692163678394
"ST8SIA6",1.49304327621413
"ST8SIA6-AS1",1.01423268053123
"STAB1",-4.36172193424398
"STAB2",-1.46694699254482
"STAC",-2.37481589949763
"STAC3",-1.95852305472339
"STAG1",0.422003762423816
"STAG2",1.1788208261724
"STAG2-AS1",-0.184232287323358
"STAG3",-0.219585963609988
"STAG3L4",0.266482120141641
"STAG3L5P-PVRIG2P-PILRB",0.87548809021278
"STAM",0.716389422789015
"STAM-DT",0.238109812350146
"STAM2",0.652066278501132
"STAMBP",0.0118979178088615
"STAMBPL1",-1.11266749737609
"STAP1",1.58277275771541
"STAP2",2.59265950845498
"STAR",-0.772621313081775
"STARD10",-1.23436745682697
"STARD13",-0.634818665449486
"STARD3",-2.03958915370709
"STARD3NL",0.168643544166885
"STARD4",2.95815250438456
"STARD4-AS1",2.20362847565693
"STARD5",-1.50571359432336
"STARD7",0.193616673593508
"STARD7-AS1",-0.192180174439326
"STARD8",-0.849588547744443
"STARD9",-0.20001171732611
"STAT1",1.71494526611099
"STAT2",1.20205701167334
"STAT3",1.74274087967684
"STAT4",3.32328209098571
"STAT4-AS1",3.5074519819852
"STAT5A",1.57132021671581
"STAT5B",0.816988476048237
"STAT6",0.174821990936304
"STAU1",0.646924061277076
"STAU2",-0.465666140440946
"STBD1",1.11546635942633
"STC2",2.5556530303608
"STEAP1",2.15223668667276
"STEAP1B",3.86532889500636
"STEAP1B-AS1",2.24335461050482
"STEAP3",-0.940257526926996
"STEAP4",-0.372257686923156
"STEEP1",-0.0718226938321679
"STIL",1.01646402962769
"STIM1",-0.0298065996453022
"STIM1-AS1",-0.172866413817593
"STIM2",-1.13925718280109
"STIM2-AS1",-1.44041934798781
"STIMATE",0.282056750752299
"STIMATE-MUSTN1",-0.558087565240629
"STING1",2.78664765929186
"STIP1",-0.00598454783134549
"STK10",-0.303641558584673
"STK11",0.309858086790386
"STK11IP",-1.17439718609494
"STK16",-1.45899862544848
"STK17A",1.5261405176932
"STK17B",1.67784387636373
"STK24",1.47458571495108
"STK24-AS1",0.611694101905259
"STK24P1",1.27353966415204
"STK25",0.0813647479566013
"STK26",2.29520490360006
"STK3",0.951258201494421
"STK31",-0.811177729799671
"STK32C",-3.72667823850424
"STK33",1.63559931434977
"STK35",0.71635516649082
"STK36",-0.146789187881297
"STK38",0.367657812328893
"STK38L",1.34764754702565
"STK39",0.078890557785027
"STK4",3.61853455280343
"STK4-DT",3.02815793467238
"STK40",0.114239134972212
"STKLD1",-1.2414834193254
"STMN1",0.362565477480845
"STMN3",-1.09216027733225
"STMND1",0.789931775606223
"STMP1",-0.204076428180621
"STN1",-1.04666635510051
"STOM",0.550648470403426
"STOML1",-0.0626461593410986
"STOML2",-0.280837307144764
"STON1",0.316684172225801
"STON2",0.859114829690771
"STOX1",0.635208472799213
"STOX2",-0.535691569418458
"STPG1",1.5676852262976
"STPG2-AS1",0.788272750952653
"STPG3-AS1",-0.937700124852378
"STPG4",1.2935701895424
"STRADA",0.0725659331738429
"STRADB",0.0171140380152873
"STRAP",-0.186242219363459
"STRBP",-1.11001949225594
"STRC",0.396355291578994
"STRIP1",0.13454447827057
"STRIP2",4.91130763432524
"STRN",0.635950577437647
"STRN3",1.30845786936048
"STRN4",0.475700997603053
"STS",0.221345946270077
"STT3A",-0.292154748294612
"STT3B",-0.476422202300195
"STUB1",-0.83329377188291
